,IS_DEFAULT
6045,0
15748,1
26709,1
7677,0
16215,0
11560,0
6688,0
7225,0
29749,0
4737,0
25317,0
27361,0
4009,0
26592,0
24982,0
16022,0
18527,0
10550,0
27088,0
24005,0
1820,1
11266,0
10055,0
561,0
21148,1
10809,0
9717,0
29322,1
8229,0
7420,0
18394,0
12948,1
6013,1
7520,0
21089,1
8618,0
12091,0
23371,0
10267,0
23793,0
3031,0
1696,1
5254,0
8789,0
3475,1
16023,0
25484,0
9480,0
7584,0
3705,0
5635,0
23692,0
25323,0
7911,0
1051,0
25117,0
7852,0
19511,0
3193,1
4049,0
12798,0
882,0
9580,1
12482,1
14205,0
23379,1
9901,0
25292,0
770,0
16097,0
3900,1
25333,0
15932,0
1158,0
402,1
398,0
20031,0
16252,1
9716,0
10587,1
26441,1
11119,1
9685,0
7640,1
15806,0
10373,1
6535,1
4362,0
11746,0
15510,0
14373,0
29438,0
23787,0
15178,0
2605,0
26448,1
26281,0
27222,0
13061,0
19616,0
9805,1
6467,0
10943,0
13327,1
482,0
20471,0
14419,1
23882,0
5227,0
14335,0
22123,0
9908,1
29813,0
20971,0
16236,0
4257,0
20318,1
19377,0
8201,0
1785,1
14596,0
9072,1
29884,1
10264,0
9295,1
19181,0
12571,0
24907,0
19401,1
19703,0
22120,0
9768,0
21123,0
899,0
7634,1
27448,0
1321,0
25352,0
1032,1
9066,0
1065,0
27041,1
19887,0
11401,0
14202,0
17387,0
19805,0
13834,1
2557,0
5269,0
632,0
15366,0
6846,0
6436,0
27758,0
23673,0
4872,0
11701,0
19362,0
25263,1
14466,0
5789,0
20901,1
2543,1
15772,1
19552,0
1355,0
2983,0
19506,1
20281,0
19020,1
2821,0
18257,0
2913,0
24286,0
8144,0
18491,0
19543,0
11430,0
17525,0
12215,1
125,0
1501,0
18894,0
3546,0
2430,0
26512,0
6883,0
5208,1
8430,0
24946,1
16982,1
10516,1
15625,0
22165,0
21158,0
10102,0
14901,0
21696,0
4815,0
21872,1
1470,0
5944,1
9260,0
7593,0
11428,1
16711,0
18571,0
218,0
13570,1
26469,0
1076,0
9209,1
20581,0
26253,0
6292,0
18787,0
403,0
26521,0
20456,0
21702,0
23628,1
7508,0
26145,1
21676,0
17695,0
9584,0
13318,1
20287,0
866,0
7830,0
18359,1
25918,0
12787,1
10152,0
7497,0
21891,0
9367,0
15002,0
7163,0
23150,0
22155,0
24093,0
15777,0
1532,0
18569,0
21326,0
6369,0
15152,0
29439,0
10656,1
16836,0
14763,0
28653,1
18930,0
8149,0
18442,0
1718,0
25237,1
24765,0
5733,0
11289,1
19670,1
21347,0
1485,1
3908,1
7977,0
29604,0
1761,0
25744,1
233,1
23685,0
15784,0
17532,0
15393,0
14265,0
24406,0
24789,0
27930,1
28680,0
27223,0
6860,0
29962,1
2216,1
25991,0
7188,1
24791,0
13858,0
20659,0
15462,0
21975,0
2800,1
14994,0
24872,0
19757,0
4008,0
19857,0
934,0
16147,0
19230,0
9553,1
17054,0
28352,0
13087,0
1917,0
26050,0
20728,0
27916,0
18890,0
12113,0
25158,0
7860,0
26919,0
23295,1
14760,0
6947,1
21876,0
688,0
18995,0
6798,0
10277,0
25271,0
7236,0
21813,0
21837,0
2173,0
21112,1
2422,0
8125,0
685,0
24123,0
12126,0
10410,0
14258,0
24087,0
11739,0
21341,0
13362,1
4508,0
5185,0
8406,0
6196,0
3559,1
29269,0
26895,0
5825,1
9770,0
2152,0
23243,1
18071,0
14082,0
14965,0
17788,1
1102,0
13992,0
22787,0
9332,0
18436,0
14025,0
4819,0
13698,0
25269,0
29792,0
13374,0
17720,0
12792,0
5568,0
20271,0
24320,1
4105,0
29273,0
7022,0
23957,0
4564,1
6342,1
14892,0
22868,0
1212,1
28931,0
20602,0
23131,0
19775,1
1455,0
4446,0
28922,0
17647,0
14376,0
15085,1
17507,0
18229,0
17754,0
2052,0
25075,1
9571,0
14227,0
25727,1
9313,0
19862,0
16830,0
22917,0
12359,0
23033,0
25969,0
14081,0
25492,1
8337,0
8749,1
19294,0
28745,1
4799,1
27246,0
3565,0
7750,0
20701,0
9408,0
26944,0
1520,0
19973,0
23324,0
27626,0
8097,0
17878,1
2786,1
11712,1
5528,0
11656,0
17986,1
22521,0
19437,0
7277,0
10349,0
2723,0
167,0
8593,1
10057,0
18600,0
29198,0
25984,0
15983,0
23086,0
24417,0
5250,0
24548,1
4218,0
26774,0
24474,0
24544,0
8476,0
6998,0
929,0
17227,0
24997,0
4377,1
10196,0
23528,0
6219,0
4378,0
15134,0
28082,0
21619,0
26725,1
27,0
18688,0
17829,0
4969,0
25999,0
10912,0
16195,0
22695,0
25690,1
20591,0
27757,0
8582,0
23652,0
17749,0
21848,0
13624,0
6220,0
2620,0
21682,0
3002,1
12465,0
24129,0
21688,0
28681,1
16409,0
923,0
4246,0
24950,0
541,0
241,0
7250,0
24562,0
28070,1
26822,0
28065,0
28545,1
15466,0
23072,1
4807,0
28578,0
29778,0
10786,1
6408,0
22451,0
27116,0
28247,0
18067,0
8047,0
16188,0
6468,0
6560,0
1953,1
24912,0
18032,0
18870,0
9168,1
5352,0
1364,0
6225,1
8333,0
9430,0
14834,1
101,0
14276,0
26245,0
28009,1
14643,1
572,0
2388,0
26016,0
26688,0
15439,0
29215,1
28684,0
6679,1
9380,0
2822,1
20862,0
17855,1
3244,0
11010,0
7699,0
25501,0
22696,0
21304,0
25403,0
1741,0
20584,0
8072,0
3492,0
19591,0
12079,0
17515,0
196,0
21066,0
13056,1
10500,1
17572,1
29959,1
4482,0
11359,0
2763,0
29208,1
10227,0
6320,0
15372,0
26913,1
4190,1
7764,0
4644,0
17433,1
29730,0
11323,0
3633,0
5101,0
21620,0
10025,0
16654,1
11077,0
9325,0
9749,0
887,0
26478,1
18853,0
17351,1
29183,0
21624,0
5002,0
4287,0
7179,0
10760,0
25485,0
12362,1
19794,0
4959,0
29046,0
29640,0
8792,0
27537,0
22626,1
17712,0
23742,0
20751,0
5031,0
19398,0
14489,0
13344,0
7048,1
3936,0
23678,0
25605,0
10863,1
19179,0
2651,0
11700,0
16691,0
4909,0
25939,0
27016,0
3325,0
22352,0
25555,0
24299,0
24113,1
4046,1
9276,0
10116,0
2115,1
1736,1
14131,1
2371,0
12585,1
6547,1
2539,0
4163,0
2644,0
29865,1
4616,0
11130,0
24067,0
6227,0
16759,1
3707,0
17522,0
12220,0
4904,0
28501,1
12656,1
7713,1
27616,0
9074,1
18128,0
15363,0
12928,1
5698,1
29498,1
11468,0
953,0
199,1
26630,0
7581,0
8529,0
26909,1
16757,0
15535,1
10568,1
5074,0
20898,0
8543,0
4961,0
27084,0
5800,0
6114,0
25432,0
13449,0
13059,0
7181,0
7301,0
23925,0
5467,0
11190,0
27192,1
27765,0
28705,0
12991,0
9678,1
10796,1
16799,0
4265,0
21768,1
28696,1
2817,0
19137,0
15352,0
24561,1
13882,0
21959,0
3610,0
8462,1
23384,0
19057,0
14670,0
29855,0
4881,1
21009,1
21769,0
17546,0
15751,0
22185,0
23338,0
15705,0
15568,0
5720,0
5485,1
25987,0
23901,0
5315,1
18727,0
17439,1
18524,0
25805,1
19566,0
3919,1
25128,0
23400,1
19436,0
15826,0
1126,0
23819,0
20135,0
657,1
9371,1
13911,0
1381,0
29784,1
11542,1
29288,0
25160,1
21274,1
27257,0
14427,0
8819,0
7906,1
5422,0
16977,0
1523,1
8744,0
27549,0
4465,0
5572,1
4101,1
9508,0
11797,0
13027,0
8926,1
13258,1
12629,0
3192,0
8670,0
23318,0
24469,0
29020,1
7067,0
12117,0
27330,0
15837,0
18097,1
10304,0
17557,0
17333,0
28035,0
6520,0
19698,0
19339,0
2514,0
16752,0
13523,1
20291,0
10505,0
19820,0
20505,0
4595,0
21948,0
5364,0
4868,1
3057,0
21535,0
17244,1
24456,1
3786,0
17300,0
29759,0
7695,1
29791,0
2761,0
24,0
15920,0
9581,0
20619,0
8534,0
17789,0
3494,0
15641,0
21775,0
23081,0
27203,1
18288,0
25445,1
15139,1
28730,0
8589,0
3369,1
24716,0
12691,0
27036,0
1850,0
3998,1
15331,0
29002,0
554,0
16341,1
19764,0
25540,0
11027,1
7659,0
27194,0
8946,0
27289,1
12223,0
28994,0
17716,0
17589,0
10726,0
8287,1
3221,0
29209,0
28982,0
11902,0
27585,0
26609,1
21214,1
16597,0
6775,0
4401,0
9600,0
14576,1
29954,0
8972,0
1331,0
10708,1
29059,1
22138,0
27504,0
11815,0
26183,0
17825,1
14019,0
22163,0
13984,1
11495,1
4524,0
7875,1
13759,0
8535,1
1268,1
26191,0
3399,0
22509,0
10161,1
23282,0
18452,1
16317,0
5160,0
20638,0
24838,0
23564,1
19435,0
7675,0
15821,0
24176,0
12125,0
994,1
4842,0
18074,0
23558,0
28573,1
15803,0
5500,0
2260,1
16507,1
14925,0
11279,0
998,1
8246,0
20430,0
28620,0
25919,0
17296,1
2992,1
18011,1
2565,0
4395,0
22213,0
15766,1
11405,0
27825,1
26510,1
24806,0
18180,0
24637,0
21245,0
18412,0
28634,0
18426,0
16719,1
6759,0
1660,0
28295,1
26034,1
23130,0
29744,1
17309,0
6095,1
8414,0
20128,0
22289,0
1672,0
26646,0
23231,0
19520,0
12630,1
646,1
3456,1
26580,0
6186,0
20646,1
9027,0
29843,0
23240,1
19078,1
19252,0
5193,0
23843,1
14090,1
12296,0
17806,0
4592,1
25200,0
20847,0
20134,1
676,1
11329,0
17880,0
2481,1
24033,0
16238,0
13912,0
20141,0
6912,1
1826,1
10093,1
1151,0
18825,0
8867,0
7336,0
6645,0
27158,0
24210,1
26447,0
14221,0
25664,0
1306,0
14361,0
24643,0
11649,0
13196,0
18492,0
22487,0
18335,0
6507,0
27939,0
13468,0
29709,0
28294,0
8832,0
1518,0
7965,0
25929,0
21590,0
20696,0
10537,0
25717,0
933,1
5403,0
6126,1
26060,1
25032,1
12863,1
16965,0
29309,1
23025,0
6267,0
18548,0
7238,0
21894,1
19660,1
8105,0
25395,0
10099,0
9895,1
18883,0
11964,1
29708,0
20992,0
21519,0
9294,1
25791,0
4671,1
6582,0
3304,0
4441,1
9923,0
21113,1
1067,1
17935,0
7925,1
6728,0
10493,0
13812,0
25890,0
18009,1
5618,0
4015,0
23850,0
10051,0
8977,1
17290,1
20819,0
11335,1
26341,0
18160,0
20937,1
14157,0
18783,0
3393,0
19556,0
12407,0
7998,0
12836,0
459,1
7679,0
5242,0
17722,1
25584,0
26153,0
672,1
16526,0
3652,0
27412,0
2677,0
28177,1
1803,0
1370,0
5902,0
19016,1
28471,0
10106,0
8025,0
20509,0
5827,0
27390,1
23077,0
17315,0
1916,0
11947,1
27477,0
26226,0
18968,0
20746,0
6875,0
28157,0
7144,0
27187,0
22496,0
5834,0
23167,0
20133,0
9026,0
16751,0
2964,0
14469,0
4011,0
3887,0
9107,0
22217,0
19535,0
19483,1
17216,0
13448,0
24550,0
29454,0
28527,0
11384,0
19062,0
10629,0
418,0
9798,0
19206,1
16860,1
20879,0
10680,0
12211,0
13782,0
28693,0
11929,0
24763,0
3926,1
11786,1
3997,1
14099,0
13707,0
16961,0
6293,0
28509,0
19120,0
25687,0
10699,1
10604,0
15550,0
22444,1
23051,0
8303,0
7427,0
25846,1
15441,0
21180,1
27447,1
12891,0
15660,1
3582,1
27423,0
11926,0
5748,1
5073,1
23680,0
26950,0
14978,0
19629,0
19929,0
15906,0
1629,0
22684,0
4038,0
15346,0
3110,0
12560,0
6956,0
16576,0
19223,0
4459,0
16247,1
17544,0
19082,0
25886,0
1104,1
20311,0
22570,1
14261,0
23220,0
4479,0
10799,0
10233,0
5362,0
22707,1
14956,0
5363,1
18031,0
10530,0
23675,0
11068,0
27593,1
20497,0
20474,0
21740,0
27756,0
11800,1
20277,0
506,0
1772,0
14038,0
17496,0
1311,0
4023,0
5531,1
7424,1
6135,1
16677,1
1433,0
3229,1
24736,0
9164,1
7669,0
3730,0
14707,0
2727,0
25895,0
26915,0
26437,0
4124,0
22565,0
17240,0
19681,1
29004,0
13479,0
13966,0
21974,0
28415,0
7187,0
6990,0
26332,0
78,1
29841,0
14845,0
3179,0
12576,0
27740,0
17015,1
8823,0
13964,1
3754,0
21711,0
3663,0
9071,1
1220,0
18543,0
9344,0
21290,1
13066,0
9844,0
5083,1
10272,0
28864,0
490,0
14522,0
25768,0
14292,0
16250,0
1098,0
12222,0
10484,0
23875,0
26172,0
25634,0
15451,0
15064,0
29163,0
15322,1
14387,0
9055,0
28370,0
23576,0
17897,1
19991,0
872,0
12874,0
8625,0
20438,0
20297,1
18584,0
12235,0
10494,0
20009,1
3699,0
10206,0
12450,0
9488,1
6303,0
11022,0
20047,0
8502,1
23289,1
1747,0
20600,0
28333,0
26312,0
15145,1
28289,0
26568,0
4649,1
2844,0
502,0
812,0
12242,1
14572,1
17481,0
12214,0
28722,0
20526,0
19426,0
5096,0
8875,0
594,0
27384,0
15277,0
5966,0
5671,0
10600,0
25379,0
26863,0
27703,0
392,0
23312,1
24535,0
100,0
12754,1
1092,0
28775,1
2403,0
22287,0
21712,0
21334,0
21525,0
17972,1
7114,1
4269,0
4652,0
18871,0
6077,0
15088,0
666,0
1661,1
27579,0
9557,0
5699,0
21296,1
4295,0
695,0
8006,0
10574,0
13709,1
5296,0
22895,0
12221,0
1123,0
5879,0
28505,0
16958,1
2189,0
1079,0
9490,0
8017,0
23737,1
13262,0
18139,0
17922,0
7045,0
28594,1
2298,0
25198,0
1421,0
3149,1
20934,1
11346,0
18276,0
14946,0
3122,0
5046,1
27136,0
7349,0
6328,1
3217,0
29524,1
13890,0
9757,0
25115,0
28999,0
23479,0
24159,0
1252,0
13682,0
17519,0
5294,0
8786,0
1488,1
14674,0
11851,0
1539,0
19292,0
27019,0
25772,0
28654,0
4586,1
579,0
3626,0
22053,0
14105,1
20783,0
27432,0
19446,0
8178,0
14112,0
23032,1
6927,0
24574,1
2586,0
19868,0
22737,0
12028,0
6424,0
21570,0
18384,0
19203,0
21877,0
5149,1
7363,1
12020,0
1106,0
27904,1
20725,1
9897,0
8561,1
5084,0
29149,0
27590,0
9298,0
185,1
6247,0
14122,0
9308,1
11715,0
15191,1
7661,1
3838,1
16487,0
18264,1
12335,0
22598,1
10315,0
28741,0
29465,0
4000,1
15907,0
29914,0
14204,0
364,0
7997,0
27217,1
15845,0
23627,0
8398,0
14784,1
12586,1
7741,0
24688,1
21204,0
14475,0
29716,0
2569,0
865,0
26931,0
22980,1
21385,0
8081,0
24911,0
27358,1
23117,1
4613,1
14961,0
19059,0
16158,0
2125,0
22499,0
25676,0
21718,0
16618,0
25957,0
5449,0
13968,0
25091,0
13748,0
23800,0
26965,0
26598,0
28291,1
1746,0
10287,0
24068,0
27678,0
14981,1
23067,1
22909,0
2138,1
13494,0
21582,1
28748,0
21526,0
21019,0
28308,0
5206,0
5390,1
12200,0
13816,1
2093,0
29496,0
20231,1
18249,0
15875,0
2344,0
463,0
400,0
7226,0
27224,0
19888,0
6231,0
28868,1
39,0
7342,0
12652,0
27281,0
23199,0
25972,1
10746,1
7340,0
22416,0
2978,0
17926,0
15884,1
27404,1
16369,1
7914,0
139,0
26877,0
37,0
28371,0
38,1
7275,0
8909,1
16043,0
2518,0
13775,1
1319,0
5652,0
21378,0
25193,1
12496,1
5049,0
6465,0
23980,1
8443,0
27009,1
20803,0
26655,0
5216,1
24290,0
25799,0
12925,0
28066,0
2117,0
14778,0
26212,1
15489,0
15324,0
11724,0
22711,0
25279,0
13687,0
28439,0
6902,0
14297,0
17846,1
16298,0
14087,0
19022,1
11664,1
26195,1
28609,0
2932,0
4662,0
24899,0
11472,0
11699,1
18846,0
22837,0
14113,0
237,0
5904,0
18849,1
22830,0
10273,0
6702,0
18797,0
7646,0
3999,0
23185,1
5410,0
7056,0
13000,0
24724,0
27569,1
16952,0
12384,1
10459,0
14401,1
25131,1
861,0
3307,0
19856,1
16547,1
3176,0
6554,0
11955,1
9850,1
25722,0
21566,0
7321,0
4902,0
18651,0
16528,0
12099,0
16357,0
15801,1
23239,0
23188,0
12900,0
9296,0
18023,0
11482,0
3472,0
25127,0
6796,1
11044,0
3773,0
25979,0
613,0
10913,1
375,0
18536,0
173,1
26465,0
29246,0
19324,0
7079,0
14241,0
26790,0
7410,0
8838,0
3448,0
903,0
9718,0
23542,1
3112,0
17326,0
16567,0
8729,0
4734,0
16382,0
29812,0
28886,0
15221,0
17103,0
17289,0
8427,0
28215,1
20935,0
28796,0
7694,0
29834,0
7879,0
25832,0
4289,0
9052,0
29752,1
9702,0
18304,1
21122,0
19392,0
24018,1
15764,0
12475,0
23792,0
14740,0
11679,0
24481,0
5076,1
24595,1
2735,0
4084,0
21766,0
12583,0
2895,0
10337,0
29410,0
20156,0
19490,0
27969,0
18324,0
5846,0
25513,0
11888,0
23017,0
16393,1
10871,0
28010,0
2263,0
24635,0
24289,0
13769,0
363,1
1255,0
9102,0
28490,0
19603,0
29779,0
19516,0
3292,0
23190,0
12109,0
8841,0
23696,0
2868,0
21940,0
3566,0
26022,0
29893,0
19051,0
744,0
14926,0
28384,0
3320,0
21301,0
24006,0
22206,0
8963,0
11038,0
7234,1
16182,0
12744,0
9849,1
2524,0
15743,0
9924,0
5758,0
17784,1
19823,0
9199,0
15211,0
3795,0
16900,0
17261,1
27809,0
14547,0
14207,0
8820,0
9804,0
1553,0
16427,1
12952,0
5347,1
6200,0
23631,0
23368,0
12340,0
7116,0
11702,0
4197,0
776,0
9597,0
9594,0
6380,0
24983,0
19287,0
489,0
6485,1
16447,1
13284,0
22028,1
4462,0
10698,0
22323,0
2508,1
10455,0
3697,1
11594,1
22087,0
21604,0
257,0
14793,0
25499,0
9578,1
21428,0
8710,1
12134,0
271,0
24209,0
12147,0
15101,0
12471,0
21233,0
15495,0
8058,0
26269,0
13809,0
904,0
28794,0
9319,0
2553,0
17537,1
1854,0
22113,0
19711,1
19119,0
25741,0
27695,1
9510,0
27075,0
11890,0
20043,1
22085,0
18398,0
14065,0
17886,0
14634,0
7934,1
27784,0
17577,0
15049,1
22427,0
14364,1
22419,0
9433,1
4863,0
4088,1
23615,1
18096,1
7253,1
22141,0
25044,0
14817,0
12048,0
21584,1
135,0
14002,0
22336,0
5446,0
5302,1
27014,1
4677,1
7607,0
18939,0
20954,0
9289,1
2891,0
25114,1
29608,0
10526,0
22237,1
21208,0
414,0
13509,0
23160,0
4255,0
29809,1
28939,0
5885,0
19472,0
5020,0
20234,1
19343,0
8327,0
10666,0
13171,0
11777,0
3665,0
4081,0
5657,0
26418,1
11909,0
11421,0
2257,0
1359,0
3731,0
17443,0
18243,1
14068,0
11037,1
13467,0
26019,0
11937,0
16689,0
14213,0
7262,0
29005,0
10294,0
14029,0
10189,0
18685,0
16245,1
20174,1
4438,0
11293,0
20512,0
10911,0
21550,1
12344,0
21345,0
27411,0
17148,0
15046,1
8028,0
6140,0
1617,0
20320,1
16637,1
4372,0
21744,0
27570,0
17529,0
20622,1
13069,0
24076,0
17688,0
1167,0
6016,0
17040,1
458,0
21613,0
25955,0
18506,0
438,0
29391,0
28697,0
2503,0
8435,0
11043,0
5178,1
5138,0
22744,0
7307,0
22701,0
20161,0
24225,0
18628,0
9608,0
6641,1
12495,0
13163,0
9683,0
21987,0
3606,0
23756,0
10947,0
9958,1
20391,1
25509,0
12254,0
17965,0
13547,1
17583,0
6180,1
6291,0
14940,0
26894,1
28172,1
5959,0
3022,1
25313,0
27174,0
19322,0
22364,0
11719,0
17932,0
1745,0
23374,0
24437,0
9130,0
9089,1
15159,0
8644,0
13492,1
13071,0
28924,0
16575,0
4965,1
9536,0
20358,0
29329,0
8807,0
24994,0
18726,0
23060,0
7206,0
27269,0
19301,0
13401,0
14772,0
29231,0
23603,1
9000,1
12962,0
7466,0
21034,1
11567,0
15066,0
3810,1
28440,0
21324,1
21866,1
3980,0
27623,0
13868,0
737,0
26604,0
26905,1
18604,0
24312,1
16673,0
18316,1
13757,0
24383,1
11604,0
1752,0
11689,1
29071,0
25221,1
28028,1
28323,0
7146,0
4480,0
22209,0
27462,0
28869,0
5599,0
24336,0
20520,0
9607,1
12398,0
21953,1
6750,0
13581,0
29909,1
10202,0
27779,0
20710,0
17329,0
17141,1
1145,1
28790,0
15498,0
6666,0
9333,1
20832,0
3628,0
4978,0
3106,0
15979,0
11969,0
12570,0
5661,0
25102,0
9606,0
15306,0
9889,0
5431,0
19497,0
21626,0
26072,0
2378,0
4533,0
18820,0
1639,0
17114,0
21138,0
14607,0
19954,0
10105,1
9054,0
8611,0
13470,1
21788,0
25557,1
16257,0
7019,0
25023,0
3458,1
16407,0
13417,0
1494,0
14343,0
8552,0
19632,1
1912,0
24072,1
6765,0
1653,1
21674,0
4233,0
28738,0
23964,1
13655,1
14598,0
17090,0
1116,1
12711,1
11981,0
23833,0
16874,0
16010,0
9941,0
6690,0
20833,0
9831,0
20481,0
2160,0
3639,0
24792,0
1213,0
23565,0
14084,0
15829,0
14687,0
21037,0
27401,1
15583,1
27912,0
26039,0
10637,0
22332,0
16258,0
10120,0
6928,1
18601,1
28832,0
27235,0
5982,0
11314,0
1183,0
29900,1
11209,0
23718,0
26659,0
16261,0
3607,0
23428,0
15104,0
13641,0
7328,0
2588,1
6111,0
27043,1
1856,0
27736,0
23858,0
3327,0
27859,0
475,0
19677,1
1798,0
2186,1
7111,0
14612,0
4399,0
8894,0
10364,0
18468,1
10111,0
4201,0
18094,0
29533,0
11892,0
28831,0
19831,0
27340,0
19155,0
22999,1
598,0
6282,0
21939,1
10749,1
4578,1
4085,0
8834,0
22072,0
13571,0
26163,0
23712,1
4328,0
21607,0
27726,0
16765,0
46,1
6691,0
2386,0
1028,0
16483,1
13784,0
20554,0
15688,1
27303,1
710,0
28355,0
20220,0
10601,0
18292,0
2321,0
6,0
10808,1
105,0
13194,0
15576,0
6819,1
2852,0
3223,0
27816,0
23474,0
22524,1
5543,0
17164,0
8068,0
21494,0
10927,0
13807,0
18772,0
25041,1
17656,0
19290,0
1853,0
28566,0
27008,0
19729,0
5796,0
29257,1
3797,0
27942,1
27787,0
13794,1
600,0
1016,1
5419,0
25302,0
4758,0
22066,0
6489,0
24077,0
16463,1
91,0
10781,0
29199,0
9667,0
11784,0
21859,0
8387,0
22274,0
20253,0
5690,1
8787,0
21752,0
9588,0
23408,0
7608,0
18026,0
27332,0
13160,0
29067,0
18579,0
23139,0
6246,0
13777,1
7771,1
1804,1
11123,0
27874,0
7625,0
3823,1
19920,1
22659,0
23209,0
23735,0
14324,1
14619,1
17249,0
10725,1
5090,0
21667,0
26991,0
17194,1
18065,0
8339,1
3923,0
1988,1
21501,0
16154,0
7739,0
18864,0
10762,0
12907,0
13750,0
25843,0
19192,1
25218,0
5150,0
25203,0
20549,1
19105,0
2506,1
15174,0
27696,0
22182,1
12731,0
9803,0
16100,0
16577,0
18863,1
5222,0
5328,0
29034,0
17153,0
23701,0
3627,0
21565,0
4497,0
20068,0
24234,0
9403,0
16985,0
13538,0
22847,0
27892,0
18522,0
5883,0
24052,0
5608,1
7810,0
23213,0
23926,0
12687,0
23744,0
2190,0
15375,0
10643,0
7915,1
23677,0
2065,0
16839,0
22638,0
23147,0
20795,1
2104,1
13734,0
16500,1
19734,1
11011,0
12250,0
24260,0
5383,0
16864,0
6894,0
25325,0
25946,0
11397,0
19469,0
357,0
28147,0
27185,0
9854,0
11985,0
1800,1
29395,0
27851,0
3989,1
11903,0
7641,0
23829,0
17707,0
20010,0
14386,0
19131,1
9992,1
16816,0
276,1
15194,0
3749,1
20873,0
13127,0
1155,0
2741,0
29680,0
12913,0
25061,0
24120,0
20804,0
633,0
8901,0
3250,0
29839,0
18320,0
22569,0
8023,0
21355,0
28241,0
16159,0
4316,0
21461,0
4500,1
4241,0
23540,0
28437,0
18552,0
4647,0
2048,0
25327,0
9966,1
8748,0
26670,0
16112,1
27251,1
27911,0
26583,0
14115,0
3170,1
7455,0
29192,0
29057,0
21446,1
3618,1
7755,1
26685,0
16927,0
3594,0
13007,0
24491,0
3766,0
10407,0
26951,0
13621,0
719,0
29043,0
18773,0
24421,0
29783,0
13055,0
22475,0
11579,0
7214,0
26205,0
17791,0
16088,1
20565,0
9291,0
2358,0
21511,0
4522,0
12239,0
24676,0
12316,0
14220,0
17728,1
17882,0
4853,1
23638,0
28279,0
29571,0
29013,0
22110,0
14936,1
1493,0
23410,0
15991,0
5289,0
8460,1
27847,0
1679,0
10224,0
18665,0
23972,0
27302,0
5769,0
15392,1
10330,1
4663,0
13405,1
555,0
4314,0
9099,1
20679,0
48,0
28860,0
2836,0
1012,0
24847,0
27293,0
16370,1
12368,1
14187,1
23350,0
18835,0
19768,1
21215,0
10392,1
15478,1
29364,0
22015,0
13201,1
19914,1
15035,0
28898,1
7916,1
17310,1
4286,0
980,0
3540,0
22034,0
17909,0
24521,0
29015,0
17236,1
14287,0
26095,0
19412,0
10512,0
26836,0
20071,0
644,0
3477,0
7346,0
11652,0
29859,0
11990,0
19515,0
10861,0
14667,0
14767,0
20868,0
1816,0
20867,1
16033,0
18975,0
26663,0
27327,1
17397,0
6202,0
15757,0
24257,0
13608,0
22991,0
5847,0
28043,0
14378,0
16379,1
11723,0
28874,0
28585,0
21846,1
1545,1
27797,0
24443,1
10798,0
24505,1
14033,0
3621,0
16882,1
7096,0
20074,0
3857,0
15472,0
25187,0
11598,0
21746,0
27832,0
11705,0
27272,1
1414,0
950,1
26207,1
19537,1
23229,0
19593,0
24596,0
15642,0
18977,0
21386,0
16078,0
5199,0
1770,0
26023,0
7898,0
11644,0
25014,0
25293,0
16534,1
15013,0
15380,0
28350,0
24450,0
23029,1
2086,0
11580,0
10882,0
12034,0
5549,0
6741,0
28949,0
24424,0
5375,0
12380,0
23429,0
28181,0
25760,0
3062,0
26240,0
17908,1
6569,0
26108,0
18000,0
297,0
28532,0
10638,1
22914,0
5914,0
20788,1
8444,0
22591,0
11194,0
21533,1
22232,0
20192,0
29225,1
10149,1
29625,0
12057,0
12386,0
4019,0
23353,1
17395,0
5613,0
7259,0
24678,0
28486,1
11024,1
8142,1
16353,0
25657,0
6419,0
19346,1
7627,0
6965,0
23222,0
19136,0
24245,1
13287,0
8653,0
21298,0
2077,0
19659,0
26523,0
829,0
27284,0
20543,0
14507,0
14728,0
10368,0
22908,0
16603,0
24575,0
10415,0
26949,1
18153,0
22600,1
18671,0
19798,1
25964,0
27914,0
13090,0
21216,0
11965,0
19631,0
12167,1
24066,0
25006,0
24422,0
12060,1
26793,1
6349,0
21612,0
11151,0
296,0
3034,0
19163,0
23112,0
22109,0
895,0
7332,1
7308,0
1562,0
11436,0
21610,0
8084,1
5975,0
10605,0
26225,0
25923,0
1642,1
16345,0
2183,0
18728,0
20199,0
16227,0
2272,0
23786,0
12024,0
12830,0
12885,0
1735,0
70,0
27508,0
4149,0
20811,1
12609,0
14641,0
16582,1
2623,0
14004,0
18146,0
4607,0
8960,1
17030,1
16891,0
23316,0
2188,0
10475,1
5680,1
21827,1
12453,0
29699,0
19114,0
6799,0
18955,0
10970,1
7433,0
114,0
23443,1
27848,1
18344,0
23789,0
12448,0
24797,0
24308,1
25870,0
371,0
15613,1
5915,1
24902,0
28564,0
7472,0
2866,0
10853,0
1685,0
5621,0
10015,0
27309,0
4063,1
24773,0
4212,0
25360,0
16835,1
28240,1
976,1
14429,0
7392,1
6613,0
29886,1
4790,0
22808,0
4906,0
8995,0
26317,0
12052,0
12598,0
21012,0
27344,0
10874,0
21783,0
1279,0
5064,0
19474,1
17565,0
21498,0
13408,0
14720,0
27430,0
10085,1
22379,0
14893,0
22351,0
5991,0
19770,0
20501,1
21618,0
2282,0
1571,0
12001,0
22361,0
353,0
12566,1
12507,0
3748,0
5381,1
5069,1
22532,0
544,0
24745,1
16942,0
3427,0
23642,1
10125,0
5157,0
8815,1
14581,0
