,EAD
22079,2021.169
21011,1565.5
5230,907.463
19172,1077.312
7705,763.995
7029,878.199
2758,570.245
21425,454.801
4013,3317.868
18440,56.265
16351,12.896
27424,378.262
16572,746.449
680,826.15
19579,631.625
25005,5562.702
27838,257.238
27145,2190.119
21169,120.528
12409,322.431
27305,31.31
16970,24.428
1996,457.839
5556,0.0
2280,4312.627
28863,148.273
29460,1868.866
23063,2559.329
18932,6.634
15069,911.059
26565,18.693
21796,0.0
21537,483.476
28619,197.47
5248,207.359
21558,313.379
10218,959.729
18847,3633.479
16028,1581.372
28163,33.728
11978,120.9
24648,1024.581
16987,868.8679999999999
11025,232.996
27780,13447.552
20921,1373.92
21054,440.262
12534,10044.496
21905,3348.031
2243,7.068
5561,141.856
29267,4577.46
5116,1922.899
13008,82.274
2933,0.0
4458,3485.888
3290,797.289
22544,106.299
22733,2007.064
15126,3215.32
5117,5657.996
15614,2689.25
12434,11247.296
25884,275.962
18478,5104.026
6011,895.001
1907,17.918
20421,909.571
29180,1177.535
21806,344.162
2087,21.452
29406,6.138
20863,2737.672
19376,9021.186
10250,83.948
783,0.0
7789,0.0
4883,7.719
11571,2224.87
19643,720.75
14933,0.0
2584,2362.882
7360,2592.84
8043,1077.281
3016,940.168
23893,614.172
8747,1223.601
29275,3137.665
6258,6505.288
12797,609.336
19139,1443.546
20346,2541.07
19399,9.734
10472,1801.658
22251,5627.492
1899,45.663
8455,1359.815
24144,7563.751999999999
24844,0.0
16944,6622.096
9234,0.0
2515,1467.137
3157,3523.057
25245,946.213
8635,579.049
1536,170.376
25985,58.404
511,7.439999999999999
16901,1583.418
5299,11.47
12093,1227.786
29011,1009.67
16852,2983.998
6205,4887.026
8225,1026.1
19624,557.752
3080,3155.893
7010,73.501
8382,11.625
15180,2745.05
9988,197.873
21068,2427.021
27147,73.501
10121,138.88
26052,-14.539
2340,0.0
29617,10360.634
11053,0.0
15426,411.804
2789,1491.689
12115,3602.758
1925,5260.669
16917,1819.142
24367,6130.033
6780,41.261
22394,1529.385
12293,0.0
23732,-0.031
936,1475.135
21795,2862.292
25681,24.552
17850,457.963
9178,1563.888
21692,1355.134
7670,3113.733
21657,1455.543
15522,0.0
15901,97.278
27556,58.187
10827,581.498
18413,395.839
18893,1149.635
28223,1581.713
9375,1466.92
29672,39.68
9266,1377.051
17115,1475.848
11186,4367.156
15186,9.796
3108,1143.125
22050,7405.776
21201,1290.778
2331,84.444
9628,154.07
20709,841.03
17390,2137.543
22646,7518.306
3043,138.539
19899,103.54
4710,1699.079
15984,4229.361
11460,41.54
14174,3993.079
14016,1555.425
24297,210.738
2004,68.169
27196,8840.487
26318,3951.384
29310,2490.881
14568,2702.022
21406,323.95
11899,2709.431
1229,1554.061
27802,66.43299999999999
15571,1876.244
27359,2253.793
12035,623.627
26712,1660.856
9554,2837.678
10766,176.576
7602,0.0
7745,2495.221
25268,594.084
12736,880.772
16172,3023.368
16956,1154.378
23010,3273.91
18980,779.65
23885,578.801
17405,605.647
24408,1966.826
11569,25.916
9642,1378.322
1122,1494.851
24865,2808.29
102,13084.139
8621,3027.739
14326,210.242
22208,114.917
23458,111.91
12322,66.03
19866,89.28
25934,2227.784
14780,24.18
14293,0.0
25236,22.94
26209,2804.973
25227,1112.001
14710,210.335
28198,153.202
23254,4290.121
17590,2825.712
20569,758.539
14302,12.09
19871,432.853
6861,178.746
26224,1148.55
15531,23.25
18357,465.093
24824,0.0
13704,643.343
29856,9.021
27580,1946.366
13979,1594.392
17461,294.779
17214,5688.872
19730,886.29
5905,2359.813
7232,203.484
25840,888.925
3277,524.458
18840,2157.259
16516,628.835
12989,6907.389
3953,1071.577
22501,1516.706
14729,7210.197
19763,3479.347
28275,0.0
5992,928.14
22623,2705.153
22271,849.245
145,154.969
18515,6293.775
24096,2865.702
20987,434.837
12324,-0.248
3137,12.09
15745,2449.806
1725,1818.677
25412,2925.718
29319,494.14
13155,111.817
11470,294.5
2937,4844.866
7249,1505.36
29419,251.317
23417,0.0
28090,371.597
12985,389.143
25166,3105.952
27500,0.0
5703,266.538
10319,547.956
13331,786.346
15925,565.843
7385,11529.427
29913,989.923
21874,242.265
23861,676.172
29850,6988.454
14528,139.841
409,5219.842
642,1433.905
19201,734.39
1866,0.0
16441,662.501
28504,1959.231
16416,33.821
9437,95.604
529,581.653
28603,1544.575
25669,471.789
9540,1387.777
16801,472.905
20516,283.991
5276,9891.139
17864,495.783
19962,1867.316
6364,-39.649
25628,426.064
12106,96.379
20917,720.967
22620,95.387
13708,2060.229
8614,7152.878
17068,574.0889999999999
5258,1143.59
23661,1345.555
14408,59.489
17811,1309.378
10442,12.09
11688,136.4
21202,33.325
17265,1353.584
27666,891.715
27006,5892.294
11944,994.108
16130,729.926
21448,0.0
13729,152.706
25179,621.829
4250,635.438
24132,1726.7
9463,1397.418
16740,1110.265
21695,3187.606
28134,1396.767
959,41.478
18878,2351.071
1946,3250.35
4184,0.0
18680,1147.434
9893,6366.253
6476,-38.936
11924,241.986
26024,4671.452
23297,0.0
5397,69.099
17990,811.611
15086,47.213
1436,2521.447
26182,12.09
8160,905.324
25211,1142.071
10906,0.0
24343,39.091
6113,0.0
13744,3970.108
27337,2221.708
4871,2406.747
8408,938.897
14416,73.873
9551,47.957
7412,174.344
15296,2573.403
29652,1487.194
25266,1134.724
14476,538.594
19404,2442.18
11241,1443.918
13215,1521.573
5795,25.017
22033,682.651
19098,625.766
11135,271.436
3690,375.286
6366,1519.155
5278,267.654
10826,-0.372
2769,2717.739
24079,452.507
7960,1646.689
18508,155.248
14490,1371.378
28479,3723.348
13235,305.784
28441,3941.092
29300,581.467
16948,1327.017
21478,941.656
15636,596.812
20369,2780.297
11111,5.022
26148,2081.402
8522,1420.017
21132,3170.494
10377,1170.219
23941,737.769
20275,2389.666
20875,1172.73
3493,3053.469
19087,205.096
25383,29.202
14558,206.119
12582,115.444
4839,4779.859
22899,1306.03
2414,868.248
29500,1531.245
8692,2067.359
17034,2094.794
18516,0.0
8929,431.799
11889,5844.306
22022,799.986
8935,3156.792
18972,2980.712
28364,179.335
12286,89.063
404,4973.392
29022,1324.661
938,481.988
7468,0.0
9365,51.522
8179,0.0
11082,687.115
11301,136.214
18663,440.727
20420,807.891
25563,4343.782
27164,0.0
2812,1471.911
17001,837.403
5562,4269.63
22802,875.4399999999999
15723,1528.61
19748,1816.104
5186,3527.18
21343,378.696
24117,22.041
21484,3214.855
28851,1430.588
14101,246.915
20204,1774.812
22506,-0.186
2088,2439.7
26916,924.234
18458,0.0
10818,48.825
10778,204.259
24699,5.456
6049,1373.486
13465,2211.571
21006,3287.643
20582,1010.011
10037,199.919
3629,97.898
10244,13.64
25730,0.0
12940,3317.031
28865,25.637
1555,955.792
14079,457.715
6944,344.813
1202,7665.649
5839,204.352
15105,1450.614
19494,838.085
8013,2532.514
12314,3268.423
10153,453.468
26251,22.723
16452,2345.522
22299,0.0
1301,310.372
8150,861.614
22221,1.705
12477,1524.239
17563,2788.605
6870,91.326
21528,590.209
10027,1508.15
3375,3972.526
8619,849.834
26395,1763.869
26489,-6.2
4120,1352.096
25079,4638.84
17774,881.423
25413,1911.15
5927,516.088
18148,451.019
10496,326.492
3224,529.945
18872,1003.067
352,0.0
22320,581.591
28386,384.214
4653,1216.595
14291,13975.637
7057,511.283
22146,11.036
8703,0.0
1224,629.207
14247,955.823
20529,4480.275
553,0.0
8136,176.328
15258,694.989
1867,113.336
24516,147.467
24702,4550.955
14777,590.271
9420,4635.275
8371,0.0
9881,2195.575
17597,11.16
29646,6473.885
41,2093.151
23764,790.097
17595,1829.62
2546,511.934
10966,1868.091
20820,8267.452
28120,1485.954
14736,55.335
22466,1364.558
22186,878.757
18488,891.808
21641,3767.182
23869,1474.205
12007,2125.143
28825,0.0
28290,115.878
12138,24.18
21567,450.058
12889,136.4
17391,730.825
1338,271.746
15605,175.739
27650,5725.607
17057,3854.943
14569,569.036
13680,4408.634
2301,1607.505
29251,1761.048
2517,-0.093
16790,59.83
21814,2196.164
17627,0.0
3552,999.068
17441,6494.345
19867,245.086
15144,270.63
16143,0.0
17503,854.515
4463,881.64
14533,858.266
8143,471.169
4294,294.562
20511,1282.625
10715,24.18
1419,595.2
4793,625.177
6536,1904.392
2185,450.027
27763,1463.51
16863,5.053
9647,93.744
18003,409.045
5113,674.653
6840,3425.128
16226,12.09
3227,1355.351
7382,1416.638
10517,1034.842
9565,-5.363
9500,221.03
18287,495.349
18794,2240.866
15469,1041.507
4784,3024.019
7441,2733.735
18115,132.339
25602,5969.081
21322,591.201
19985,172.143
11103,24.18
22686,-0.558
6717,5036.012
2295,1088.193
10599,207.7
23654,220.038
23480,23.746
6692,1876.368
10573,114.7
14043,119.443
21433,4.34
7556,754.4159999999999
20136,-4.65
29130,12.09
26611,279.62
17006,1389.73
20539,144.119
5919,3.317
14660,1454.334
694,1349.368
4846,2043.427
18533,1193.314
9220,12.865
7710,1033.261
20127,4043.609
4031,5122.533
13183,2429.904
388,4750.719
19696,1094.393
14142,1489.953
20076,262.849
13874,241.49
14294,204.569
26723,66.929
2040,10.106
22736,686.588
23569,5265.877
12206,17.267
614,3566.519
5697,3315.853
16411,752.835
12116,3863.003
2118,310.0
14604,2584.439
12606,124.217
12698,235.042
10973,0.0
14840,554.063
14477,2071.42
8401,971.416
6872,1247.75
2767,2645.509
6847,639.716
7278,2033.321
5380,1193.221
5560,193.068
19751,184.915
10146,108.81
18330,571.144
11030,103.974
29561,12.276
8553,2614.602
10952,3001.823
10490,418.779
16006,7106.998
7992,3235.284
4779,586.52
9995,24.18
21776,451.05
9583,0.0
2346,507.563
25447,2573.0
22338,0.0
16623,2292.016
21726,0.0
27197,0.0
7751,5297.714
10201,2360.898
29556,41.416
27278,2004.77
6938,0.0
19285,9548.341
16031,2.015
2251,4268.452
19905,3054.461
18101,692.385
22603,2704.44
1573,1572.196
29863,2225.087
13484,534.471
29915,16.368
22395,385.733
12086,811.983
281,3953.833
15549,263.097
19885,0.0
8525,841.588
5869,6223.25
22441,4883.988
16305,1434.587
25710,30.69
5565,75.082
24504,9472.825
11072,2381.668
16563,471.851
22276,2437.313
10032,1980.032
9525,12.09
12382,373.581
22346,302.653
8060,2475.877
2510,1189.966
25239,-2.139
6484,136.927
16356,4655.673
27799,2731.193
12284,-0.496
25691,8808.65
21664,1084.07
28491,2884.55
24750,538.439
21777,1182.712
24495,140.244
12112,343.697
7017,5609.822
23550,399.001
5361,235.383
12330,327.174
4442,2634.163
5068,342.674
22639,5427.945
23930,1623.129
807,519.374
2602,59.923
19952,370.202
3687,9212.952
925,353.152
20370,24.18
26249,58.466
4455,0.0
14605,4.402
12689,8415.012
13335,2637.139
26767,1311.734
7929,230.795
4322,16527.402
2056,1387.746
1120,5471.562
20259,1795.458
7985,1517.326
27919,60.326
3097,1193.469
7973,21.235
17105,4369.357
3498,254.634
22175,2326.24
26371,178.901
21924,411.835
9700,1322.894
9890,297.042
6496,211.327
25896,31.0
926,182.962
27080,909.044
19265,0.0
28306,2401.849
22778,-0.155
29774,1345.059
27324,100.099
16777,5450.048
16808,623.131
17737,226.362
16675,736.281
10783,187.829
20796,1309.595
5653,598.858
20302,-0.062
6273,877.052
5025,0.0
26683,1477.491
2619,1519.186
11435,579.421
28811,809.41
18151,4788.136
20939,1127.253
26673,265.949
12714,1349.089
22945,11560.706
17070,775.248
25275,1509.7
26105,802.094
5475,2551.548
19414,141.701
2137,-0.062
11635,54.405
9754,7245.227
14407,181.691
630,44.64
18868,1582.116
20073,190.774
9705,1500.493
19853,46.314
14894,253.518
20880,2745.639
20537,4526.682
15584,1526.626
13908,7625.907
11519,323.33
24758,2300.603
5474,141.887
5151,2450.457
20180,482.825
22865,104.501
22144,187.333
20106,4099.812
9914,4304.009
17426,4281.751
15468,40.579
4380,76.508
11001,372.806
10590,2121.516
23660,7773.405
26390,1238.822
12447,1930.091
28119,498.759
8258,32.147
14203,2182.276
10296,58.9
23867,1564.167
10386,1838.858
24386,2340.779
26797,17.949
14794,16.709
22064,0.0
3413,1030.595
23075,6046.364
12207,222.27
25981,70.556
15936,3428.972
12965,594.983
6447,1045.103
12033,3834.824
24497,639.034
8472,40.393
1781,866.357
16009,9.796
7907,2968.467
20051,21.762
12201,15.252
4020,0.0
13043,586.148
3479,19.53
9427,21.514
6400,1656.113
9911,5350.104
16976,256.618
11144,274.567
29840,3062.893
8536,776.209
17981,501.053
17648,-7.316
16720,8044.841
2409,551.056
8943,271.405
17275,843.2
25022,1618.138
2827,307.923
16913,738.389
25335,1946.738
17039,2199.853
26323,9119.58
19666,3306.181
7505,119.629
25847,196.912
29249,275.9
9318,487.909
9057,2275.524
25609,9757.157
7383,1997.175
5712,0.0
9904,1768.271
4224,5.115
9609,12.09
24690,254.231
3616,443.765
12859,626.045
18897,18.6
29577,1371.843
13300,10930.073
27464,1534.872
19848,-0.62
2717,88.66
3873,229.927
5742,447.051
29804,2585.369
10541,269.111
10785,2121.764
9900,1562.865
712,585.466
11970,7883.517
3849,1526.812
15838,1610.233
340,2.852
23405,1162.655
24841,2.821
3053,0.0
3020,488.033
29461,2230.264
2291,2112.712
18734,354.826
22096,29.016
3568,3908.542
2881,475.292
15062,3497.699
25201,443.61
24279,23.25
11439,7.037
17950,2211.416
16155,3774.684
26766,2470.39
12595,1687.268
7834,37.2
11730,1141.079
4825,1803.363
1243,3426.647
4788,1968.066
20997,24.18
19303,594.518
22916,1491.534
12552,5550.953
13,2039.862
3146,12.09
29963,-50.995
10642,169.167
12089,1459.077
4339,9988.169
26549,34.1
7246,3602.572
4444,174.158
436,436.232
25288,1088.131
1385,75.95
11150,1159.648
4445,38.533
28502,406.472
2687,8811.409
20385,44.33
22950,777.604
17132,3861.763
27769,7381.41
18150,1662.933
11016,5.983
5190,127.782
13406,1248.866
17082,2235.72
20307,2718.545
25936,2837.492
29666,1579.822
4390,4443.509
21399,3990.32
12557,1271.248
28717,74.4
1465,2184.942
27981,8278.55
22560,305.226
16362,569.718
9532,3020.888
12179,1514.102
3815,1017.203
22660,120.869
2401,1675.023
4691,2208.13
17978,1360.9
26687,813.13
26940,0.0
17256,3096.621
28763,35.123
14691,1000.773
10891,26.505
26633,-31.0
7264,321.16
12364,860.126
3571,583.327
16685,2512.643
5420,985.18
16307,1456.659
2436,801.381
29624,558.465
22387,650.752
24916,4688.998
1462,4885.817
27375,161.975
5752,4993.511
4440,1104.313
4051,170.004
2658,811.704
18576,2057.78
1898,3288.883
2017,1535.864
26387,1499.718
170,1168.545
10976,1564.136
13739,4451.476
13014,1472.655
8454,1698.738
27854,2642.378
18917,10.106
25876,993.612
16219,15168.455
8677,3288.015
18224,1941.685
16265,6666.612
4145,1481.428
10225,25.637
21479,1618.417
4944,4584.621
22537,2429.594
4565,4299.111
11302,215.729
26763,274.04
28627,1802.371
12663,4704.591
16923,4668.693
29549,570.431
18422,5576.683
7548,100.409
1495,2354.76
25063,1497.951
4952,26.102
19870,10320.396
5125,93.589
4493,175.894
27040,310.837
8842,4872.394
7101,1506.383
6888,72.943
23818,1529.106
10998,624.309
26589,604.872
11710,133.61
3758,119.412
21140,3703.446
16200,1562.896
2229,0.0
301,0.0
16081,5904.043
19188,5697.707
17099,86.273
704,700.042
25583,0.0
1762,566.99
28929,5636.451
26662,508.772
10357,3315.264
14999,697.314
19937,7405.497
23704,3210.67
14001,25.637
14095,37.541
2939,1474.329
4588,0.0
3993,306.063
29750,1403.401
22913,5025.41
11921,1381.794
9159,5477.328
28130,11014.61
8275,0.0
26083,0.0
240,666.531
29037,0.0
17879,25.296
7213,1832.038
24560,28.427
5727,959.791
3324,4279.116
27923,0.0
9447,126.759
18566,427.335
7824,2272.362
23478,247.69
26681,44.609
27461,2841.801
20245,750.262
8898,3181.778
169,869.24
17122,973.152
29150,133.92
27380,364.312
27620,2893.478
3331,0.0
4174,205.065
3164,0.0
4636,1089.495
1692,0.0
9390,380.401
15182,6949.146
19936,65.968
9737,8.463
19185,338.768
17050,900.457
18214,1581.651
21739,211.575
13767,437.193
25253,891.777
11222,284.084
18072,36.673
3689,0.0
9917,1846.825
25662,-37.293
16440,1450.087
20538,1830.829
27362,-0.062
18998,148.614
17306,4147.707
9287,132.959
26081,65.596
6738,2105.861
14580,49.507
19836,1665.134
12530,1586.425
29732,73.315
236,3949.462
228,1542.498
20007,45.663
25146,843.789
13889,1467.509
29944,0.0
12763,3283.83
25556,118.451
3948,32.488
22192,35.588
4526,1522.069
13418,104.842
27773,932.077
21717,9.517
20308,2474.296
2028,967.634
28638,-0.031
10012,4231.035
7413,-37.603
17735,7775.575
7200,17.887
10695,1252.617
8481,3316.566
27234,522.505
428,2173.689
16581,4.65
394,1178.0
7566,2903.894
8510,827.731
8532,2264.736
12331,207.979
9232,5188.47
4166,1203.048
16649,4675.978
21856,1748.307
20871,0.0
29722,45.663
22203,950.677
17920,1784.546
5843,1766.938
24652,107.322
5180,416.857
1330,0.0
3049,776.86
3612,365.955
11615,733.522
17080,2305.687
9273,-0.248
20893,24.056
22307,-2.418
8921,55.304
24217,426.095
21508,4178.18
22315,3505.883
22430,552.296
13035,1899.742
13793,0.0
22716,6152.942
13732,2037.754
22047,82.429
20536,2353.613
11716,4733.359
27172,189.999
15815,2508.489
4910,12.09
14339,46.748
25577,12.09
6675,135.842
14908,0.0
21091,557.969
23186,76.725
9640,739.66
19638,73.284
17494,11614.553
1303,4140.732
27271,295.895
22594,2010.66
18793,0.0
2731,725.679
2175,379.223
13126,7925.894
11663,573.1899999999999
22561,20.46
19258,9006.833
15323,2444.846
13544,3260.239
16398,643.405
14482,3385.851
10923,1075.762
7542,66.588
26115,1773.634
2204,3958.483
23837,762.507
2462,602.733
5462,0.0
836,709.745
4342,4191.541
9742,1542.901
25389,794.096
16579,857.2429999999999
27856,3255.434
17543,1490.48
5372,1015.281
11073,15.779
26190,5.58
23956,671.181
21896,5839.47
20499,324.229
6174,1784.67
14303,0.0
23672,35.96
17645,6518.122
11143,43.059
23911,691.021
13632,601.183
3487,876.959
10234,108.965
12268,1293.444
8456,135.904
2500,1367.379
20413,1460.751
10934,116.157
17731,72.478
4851,6179.633
25305,1797.442
29274,1467.23
11918,2352.373
2258,0.0
27031,602.95
6448,109.027
16543,0.0
15917,636.244
6746,692.912
1936,0.0
23758,0.0
17747,1118.728
5207,17.36
1595,564.634
20631,241.397
25588,504.06
17891,184.667
24542,564.789
27788,913.012
3367,1496.556
21100,688.789
29348,587.171
9635,2926.679
12686,48.98
2820,181.877
23974,2508.086
29117,866.233
15132,34.565
29664,0.0
332,326.74
3459,1958.735
18758,23.777
7878,4185.031
20553,57.257
10908,3267.493
21879,958.613
2952,81.778
26328,26.35
2265,734.39
28496,114.142
13460,268.894
5971,7753.751
1665,411.215
17839,819.733
6785,1431.828
26623,1130.26
22726,7332.926
6326,2203.046
15479,1190.09
16170,559.178
18540,1242.077
8503,0.0
390,0.0
18466,4245.853
10495,10577.2
25381,187.984
3507,30.07
16580,1047.366
29374,893.358
21275,57.598
22356,157.697
9684,6040.908
6722,2288.42
531,3023.678
3597,0.0
28256,0.0
11175,1579.14
16885,5185.432
18854,6114.161
2990,123.256
24930,936.51
7323,79.763
15160,252.96
6042,5703.814
6605,1431.549
2148,60.76
16434,435.054
4128,91.109
23085,42.78
18733,432.698
13825,626.572
1395,51.553
27790,3511.804
4324,4991.031
17685,477.183
12674,2426.215
28946,-1.86
5583,4519.831
6827,1319.143
12636,0.0
16550,12.09
1466,0.0
10390,1793.691
19804,89.68299999999999
4045,614.854
19718,24.738
15811,1554.681
6508,0.0
11492,0.0
23451,1451.079
17281,931.767
27414,15821.377
27642,3581.337
6384,8491.737
8652,4486.258
6832,1835.789
2038,3051.206
6445,542.593
16928,4164.137
21289,608.406
14036,2296.511
13990,0.0
11412,5.363
12673,30.38
15493,200.26
24475,24.18
21730,112.809
26989,6480.364
15440,1598.608
5470,575.298
17363,748.123
7837,0.0
5644,254.758
16299,1290.499
3840,5178.891
2238,9124.664
25721,67.983
24973,4693.214
870,452.321
9377,0.0
1190,95.883
11838,5.89
4349,10.106
9269,762.073
4977,1633.948
13644,6846.195
28799,845.463
7963,327.794
6552,496.434
1272,655.96
9755,9180.588
420,783.215
2220,1549.752
17127,1041.166
22397,1513.761
5732,1800.418
24431,1827.419
23671,196.199
5656,1579.915
5408,21.39
20643,17.856
9978,-27.776
8704,0.0
14727,1624.028
10081,3438.551
11265,669.755
22339,269.545
12161,0.0
518,317.75
10257,523.528
4138,3574.114
28631,1621.548
26135,101.99
11540,501.549
4306,1167.584
9592,261.237
11749,105.09
9677,13360.69
8478,2473.428
18636,173.972
19913,814.587
23197,1493.239
3995,303.304
28817,42.749
19667,790.655
23975,447.857
1427,550.467
9160,587.171
7872,7809.861
7944,0.0
8551,875.595
16355,11751.48
20607,36.146
13275,3428.383
19567,705.901
22548,4173.375
16482,27.652
2342,2496.554
22218,30.69
11538,2286.932
25712,3900.296
16785,1302.465
16735,-49.29
7734,4992.674
11745,1628.957
20765,986.048
17222,689.471
26986,6363.587
15935,74.4
26261,1275.154
20400,-11.532
1226,165.075
29706,3239.035
23266,24.18
7197,2355.535
25448,552.482
11276,823.608
23445,914.438
2353,37.944
14609,135.098
8240,15.5
17335,3965.489
5833,1029.944
27377,2193.777
12241,5954.48
29710,129.146
19064,1254.477
29363,7047.726
20913,132.866
11447,241.459
10195,15.5
537,2852.217
5373,715.728
